10.91614	-0.37888	0.64265	0.24245
10.92208	-0.38408	0.63371	0.24265
10.92776	-0.38424	0.62639	0.24302
10.93260	-0.39087	0.61437	0.24322
10.93728	-0.40002	0.60475	0.24293
10.94132	-0.40374	0.59622	0.24381
10.94599	-0.39903	0.58074	0.24461
10.95226	-0.39959	0.57155	0.24544
10.95845	-0.39596	0.56888	0.24513
10.96365	-0.39742	0.55812	0.24514
10.96802	-0.39447	0.54888	0.24550
10.97106	-0.39805	0.53574	0.24558
10.97824	-0.40261	0.52751	0.24552
10.98333	-0.39436	0.52263	0.24562
10.98827	-0.38641	0.51816	0.24654
10.99258	-0.39136	0.50006	0.24794
10.99660	-0.39308	0.48629	0.24799
11.00069	-0.40592	0.47714	0.24899
11.00852	-0.40319	0.46315	0.24986
11.01066	-0.40196	0.45086	0.25005
11.01787	-0.39687	0.44713	0.25020
11.02289	-0.40342	0.42445	0.25097
11.02775	-0.40432	0.41646	0.25067
11.03313	-0.40800	0.40784	0.25095
11.03598	-0.39613	0.39731	0.25175
11.04188	-0.39424	0.38784	0.25211
11.04817	-0.40029	0.37887	0.25215
11.05148	-0.39347	0.36682	0.25258
11.05639	-0.39117	0.34828	0.25330
11.06245	-0.39386	0.34845	0.25299
11.06691	-0.39231	0.34055	0.25305
11.07129	-0.39134	0.31908	0.25401
11.07681	-0.38389	0.30594	0.25457
11.08244	-0.39024	0.29385	0.25512
11.08634	-0.37558	0.28789	0.25488
11.09302	-0.37951	0.27462	0.25493
11.09689	-0.39350	0.26840	0.25536
11.10089	-0.40151	0.25535	0.25652
11.10764	-0.40370	0.24533	0.25686
11.11347	-0.39501	0.22953	0.25700
11.11761	-0.39873	0.21823	0.25743
11.12199	-0.40336	0.20133	0.25798
11.12592	-0.39297	0.19444	0.25833
11.13110	-0.38929	0.18602	0.25788
11.13807	-0.39348	0.18202	0.25796
11.14234	-0.39963	0.16429	0.25862
11.14627	-0.39820	0.14976	0.25901
11.15125	-0.40516	0.13323	0.25969
11.15658	-0.40362	0.11969	0.26085
11.16311	-0.39952	0.11203	0.26054
11.16806	-0.39182	0.10006	0.26053
11.17233	-0.40962	0.09042	0.26060
11.17806	-0.41465	0.07766	0.26088
11.18242	-0.38733	0.06294	0.26111
11.18725	-0.39357	0.05527	0.26060
11.19152	-0.39749	0.04602	0.26053
11.19681	-0.39129	0.03488	0.26075
11.20185	-0.38991	0.03386	0.26105
11.20659	-0.40049	0.01346	0.26095
11.21296	-0.38994	-0.00125	0.26078
11.21796	-0.39391	-0.01227	0.26086
11.22095	-0.39726	-0.02363	0.26127
11.22639	-0.39958	-0.03579	0.26113
11.23247	-0.38985	-0.04028	0.26078
11.23592	-0.39072	-0.05299	0.26086
11.24056	-0.38985	-0.06907	0.26074
11.24670	-0.39335	-0.08707	0.26151
11.25420	-0.38108	-0.09103	0.26168
11.25630	-0.38558	-0.10454	0.26181
11.26160	-0.38620	-0.11435	0.26171
11.26634	-0.38162	-0.12036	0.26106
11.27175	-0.38649	-0.13686	0.26149
11.27596	-0.38073	-0.15731	0.26134
11.28229	-0.39569	-0.16606	0.26156
11.28792	-0.38240	-0.17280	0.26159
11.29141	-0.38212	-0.18348	0.26192
11.29658	-0.38165	-0.19083	0.26156
11.30240	-0.38208	-0.19819	0.26100
11.30717	-0.38571	-0.21565	0.26117
11.31209	-0.39340	-0.23348	0.26156
11.31684	-0.38043	-0.24701	0.26172
11.32229	-0.39361	-0.25907	0.26113
11.32590	-0.38353	-0.27020	0.26049
11.33147	-0.37768	-0.28037	0.26037
11.33765	-0.38047	-0.29069	0.26074
11.34202	-0.38685	-0.30009	0.26102
11.34558	-0.38199	-0.30796	0.26117
11.35308	-0.38159	-0.31943	0.26087
11.35603	-0.38281	-0.32826	0.26066
11.36169	-0.38327	-0.34435	0.26104
11.36765	-0.39445	-0.35810	0.26083
11.37211	-0.38982	-0.36632	0.26064
11.37718	-0.38243	-0.37317	0.26057
11.38223	-0.38755	-0.38119	0.26104
11.38857	-0.38241	-0.38425	0.26118
11.39037	-0.38232	-0.40295	0.26138
11.39720	-0.38360	-0.41154	0.26100
11.40354	-0.38421	-0.42066	0.25997
11.40707	-0.38002	-0.43580	0.26001
11.41252	-0.38484	-0.44513	0.26023
11.41662	-0.39156	-0.45149	0.26045
11.42165	-0.38913	-0.46528	0.26075
11.42693	-0.37558	-0.46740	0.26077
11.43071	-0.37357	-0.47688	0.26070
11.43656	-0.37276	-0.48041	0.26086
11.44137	-0.37830	-0.48978	0.26150
11.44665	-0.38472	-0.49896	0.26174
11.45131	-0.37928	-0.50069	0.26139
11.45757	-0.37438	-0.50086	0.26132
11.46177	-0.37086	-0.51461	0.26180
11.46684	-0.36931	-0.51955	0.26199
11.47137	-0.37022	-0.53062	0.26237
11.47637	-0.36571	-0.53799	0.26274
11.48241	-0.36246	-0.54611	0.26282
11.48731	-0.36338	-0.55578	0.26280
11.49352	-0.36060	-0.55918	0.26298
11.49662	-0.37017	-0.56765	0.26348
11.50172	-0.36712	-0.56667	0.26417
11.50586	-0.35657	-0.56936	0.26391
11.51123	-0.37151	-0.57596	0.26466
11.51664	-0.36814	-0.58049	0.26452
11.52175	-0.36679	-0.58807	0.26503
11.52631	-0.37259	-0.59106	0.26586
11.53308	-0.36485	-0.58734	0.26588
11.53665	-0.36165	-0.59234	0.26692
11.54220	-0.36235	-0.60019	0.26692
11.54807	-0.37372	-0.60849	0.26763
11.55151	-0.37177	-0.60978	0.26785
11.55651	-0.36348	-0.61290	0.26821
11.56153	-0.36578	-0.61142	0.26914
11.56662	-0.36666	-0.61242	0.26958
11.57308	-0.37394	-0.62244	0.26917
11.57549	-0.36641	-0.62540	0.26930
11.58028	-0.36058	-0.62345	0.27016
11.58740	-0.36051	-0.62130	0.27067
11.59194	-0.35756	-0.62541	0.27110
11.59689	-0.35470	-0.63466	0.27162
11.60259	-0.35834	-0.62962	0.27210
11.60758	-0.35591	-0.63371	0.27245
11.61168	-0.35321	-0.63806	0.27272
11.61535	-0.35416	-0.63346	0.27382
11.62292	-0.35434	-0.62854	0.27442
11.62769	-0.35276	-0.63722	0.27508
11.63330	-0.34487	-0.62896	0.27543
11.63645	-0.34285	-0.62718	0.27624
11.64330	-0.35034	-0.62896	0.27770
11.64656	-0.33948	-0.61375	0.27804
11.65280	-0.33453	-0.61519	0.27789
11.65757	-0.33782	-0.61147	0.27857
11.66153	-0.33331	-0.60693	0.27949
11.66680	-0.32839	-0.60788	0.27997
11.67311	-0.32410	-0.61327	0.27989
11.67713	-0.32602	-0.61541	0.28064
11.68256	-0.33518	-0.60690	0.28224
11.68711	-0.33613	-0.59880	0.28286
11.69254	-0.32861	-0.59167	0.28322
11.69628	-0.33476	-0.60174	0.28372
11.70121	-0.33474	-0.59328	0.28475
11.70764	-0.33402	-0.59249	0.28523
11.71242	-0.33058	-0.59751	0.28555
11.71561	-0.33532	-0.59089	0.28689
11.72247	-0.33349	-0.58116	0.28859
11.72732	-0.33806	-0.57310	0.28880
11.73113	-0.32911	-0.57381	0.28878
11.73801	-0.32935	-0.56162	0.28911
11.74236	-0.33474	-0.56040	0.29019
11.74760	-0.33144	-0.55496	0.29082
11.75296	-0.33499	-0.55195	0.29126
11.75790	-0.33511	-0.54345	0.29206
11.76220	-0.33229	-0.54044	0.29310
11.76785	-0.32837	-0.53873	0.29355
11.77277	-0.32639	-0.52876	0.29483
11.77721	-0.32707	-0.52544	0.29538
11.78350	-0.32982	-0.52023	0.29592
11.78767	-0.32971	-0.51787	0.29675
11.79273	-0.32867	-0.50324	0.29760
11.79806	-0.32789	-0.50076	0.29849
11.80093	-0.32959	-0.47924	0.30045
11.80866	-0.32989	-0.46857	0.30082
11.81255	-0.32511	-0.47698	0.30095
11.81782	-0.32665	-0.46619	0.30182
11.82289	-0.33023	-0.46204	0.30266
11.82771	-0.33331	-0.45326	0.30352
11.83216	-0.33326	-0.45260	0.30382
11.83630	-0.32831	-0.44337	0.30453
11.84218	-0.33064	-0.43794	0.30521
11.84951	-0.33249	-0.42694	0.30578
