10.83880	0.00763	0.06163	0.45424
10.82706	0.00920	0.06188	0.45300
10.81480	0.01128	0.06286	0.45230
10.80258	0.00919	0.06246	0.45277
10.79304	0.00084	0.06522	0.45170
10.78465	0.00920	0.06932	0.45217
10.77341	0.00715	0.06519	0.45403
10.76432	0.00578	0.06418	0.45245
10.75292	0.01167	0.06198	0.45175
10.74353	0.00918	0.06666	0.45329
10.73316	0.00506	0.06511	0.45201
10.72494	0.00863	0.06246	0.45336
10.71391	0.01153	0.06454	0.45419
10.70518	0.00095	0.06256	0.45220
10.69434	0.00327	0.05834	0.45199
10.68225	0.00244	0.06237	0.45370
10.67534	0.01097	0.05990	0.45257
10.66436	0.00300	0.06336	0.45085
10.65654	0.00573	0.06285	0.45142
10.64270	0.01808	0.06355	0.45312
10.63288	0.01349	0.06667	0.45260
10.62398	0.01077	0.06859	0.45130
10.61253	0.00833	0.06259	0.45337
10.60383	0.00266	0.06599	0.45177
10.59466	0.00843	0.06615	0.45309
10.58043	0.01440	0.06701	0.45341
10.57478	0.00213	0.06685	0.45289
10.56408	0.00598	0.06691	0.45223
10.55333	0.00440	0.06626	0.45166
10.54395	0.00372	0.06240	0.45194
10.53446	0.00036	0.06665	0.45031
10.52435	0.00771	0.06582	0.45215
10.51433	0.00590	0.06819	0.45045
10.50410	0.00564	0.06852	0.45113
10.49450	0.00376	0.06633	0.45047
10.48552	0.00643	0.07169	0.45174
10.47566	0.00556	0.07263	0.45038
10.46593	0.00969	0.07156	0.45124
10.45458	0.00536	0.06850	0.45002
10.44604	0.00665	0.07163	0.45119
10.43319	0.00689	0.07213	0.45037
10.42299	0.00705	0.07767	0.44844
10.41516	0.01246	0.07359	0.44844
10.40190	0.01340	0.07532	0.44881
10.39469	0.01844	0.08514	0.44915
10.38623	0.01472	0.07976	0.44856
10.37605	0.01518	0.07647	0.44685
10.36426	0.01588	0.08082	0.44709
10.35727	0.01689	0.08108	0.44650
10.34286	0.01410	0.08084	0.44664
10.33356	0.01469	0.07905	0.44472
10.32644	0.01080	0.07530	0.44736
10.31465	0.00731	0.07441	0.44903
10.30504	0.00600	0.07460	0.44756
10.29449	0.01170	0.07412	0.44836
10.28649	0.01345	0.07764	0.44580
10.27463	0.01094	0.08061	0.44603
10.26650	0.00845	0.08154	0.44617
10.25507	0.01362	0.07438	0.44409
10.24641	0.00764	0.07580	0.44477
10.23482	0.00681	0.08052	0.44321
10.22433	0.00281	0.08396	0.44444
10.21546	0.00299	0.08367	0.44575
10.20561	-0.00617	0.08723	0.44467
10.19530	0.00115	0.09091	0.44398
10.18653	0.00307	0.09284	0.44375
10.17001	0.00205	0.09576	0.44355
10.16129	0.00336	0.09324	0.44387
10.15512	0.00125	0.09158	0.44099
10.14492	-0.00299	0.09786	0.44131
10.13504	0.00268	0.10244	0.44071
10.12294	0.00558	0.09866	0.44057
10.11497	0.00789	0.10511	0.44007
10.10440	0.00603	0.10570	0.43990
10.09343	-0.00298	0.10629	0.43796
10.08278	0.00283	0.10707	0.43847
10.07442	0.00605	0.10563	0.43740
10.06382	-0.00022	0.10738	0.43599
10.05221	-0.00084	0.11513	0.43492
10.04385	0.00534	0.11024	0.43362
10.03653	0.00154	0.11329	0.43224
10.02382	-0.00090	0.11718	0.43102
10.01333	-0.00075	0.12052	0.43218
10.00069	-0.00442	0.11702	0.42965
9.99539	-0.00191	0.12207	0.42920
9.98385	-0.00474	0.12539	0.42877
9.97592	-0.00801	0.12343	0.42838
9.96591	-0.01245	0.13279	0.42674
9.95459	-0.00764	0.13247	0.42520
9.94557	-0.01043	0.13488	0.42379
9.93496	-0.01170	0.13454	0.42152
9.92393	-0.01072	0.14196	0.42035
9.91526	-0.01851	0.14020	0.42036
9.90368	-0.01859	0.14032	0.41893
9.89144	-0.01859	0.14083	0.41769
9.88448	-0.01650	0.14672	0.41673
9.87422	-0.01740	0.15163	0.41458
9.86162	-0.02018	0.15550	0.41325
9.85405	-0.02228	0.15460	0.41197
9.84510	-0.02344	0.15961	0.40966
9.83504	-0.02594	0.16224	0.40988
9.82208	-0.02740	0.16422	0.40709
9.81232	-0.02803	0.16450	0.40586
9.80366	-0.02787	0.16935	0.40366
9.79568	-0.02930	0.17716	0.40229
9.78471	-0.03108	0.17896	0.39853
9.77057	-0.02597	0.18110	0.39702
9.76389	-0.03391	0.18199	0.39555
9.75571	-0.03339	0.18076	0.39340
9.74401	-0.02934	0.19194	0.39223
9.73421	-0.03466	0.19220	0.38971
9.72277	-0.03030	0.19772	0.38732
9.71336	-0.03360	0.19753	0.38679
9.70521	-0.03378	0.20803	0.38522
9.69360	-0.02886	0.21684	0.38136
9.68142	-0.02881	0.22731	0.38115
9.67278	-0.02987	0.22823	0.37873
9.66414	-0.03071	0.22814	0.37563
9.65276	-0.02979	0.23504	0.37369
9.64356	-0.03543	0.23885	0.37192
9.63374	-0.03632	0.24355	0.37064
9.62347	-0.04302	0.25277	0.36814
9.61475	-0.03888	0.26449	0.36525
9.60703	-0.04293	0.26780	0.36321
9.59243	-0.04617	0.27023	0.36081
9.58291	-0.04360	0.27701	0.35812
9.57427	-0.04631	0.28846	0.35688
9.56338	-0.04927	0.28814	0.35452
9.55531	-0.04644	0.29838	0.35257
9.54329	-0.04937	0.30211	0.35055
9.53428	-0.05184	0.31238	0.34864
9.52427	-0.05443	0.31856	0.34638
9.51212	-0.05471	0.33238	0.34403
9.50426	-0.05953	0.33389	0.34152
9.49499	-0.06074	0.34695	0.33923
9.48230	-0.05934	0.35579	0.33683
9.47520	-0.05810	0.35991	0.33530
9.46383	-0.06357	0.36333	0.33317
9.45442	-0.06154	0.37212	0.33027
9.44514	-0.06468	0.38239	0.32776
9.43136	-0.06910	0.40102	0.32453
9.42308	-0.07601	0.40617	0.32242
9.41182	-0.07711	0.41202	0.32102
9.40384	-0.08385	0.42131	0.31816
9.39363	-0.08173	0.43225	0.31593
9.38369	-0.07763	0.43836	0.31216
9.37463	-0.08285	0.44674	0.31002
9.36367	-0.09232	0.45237	0.30828
9.35585	-0.09008	0.46685	0.30591
9.34400	-0.08713	0.47481	0.30240
9.33484	-0.08998	0.48556	0.30060
9.32336	-0.08483	0.49631	0.29714
9.31527	-0.09401	0.50042	0.29427
9.30453	-0.09568	0.50917	0.29273
9.29382	-0.09443	0.52335	0.29012
9.28321	-0.09371	0.53406	0.28772
9.27439	-0.09204	0.54315	0.28404
9.26456	-0.09664	0.55213	0.28123
9.25520	-0.09708	0.56147	0.27910
9.24737	-0.09909	0.57555	0.27604
9.23684	-0.09994	0.58777	0.27402
9.22469	-0.09329	0.59809	0.27023
9.21525	-0.10277	0.60926	0.26870
9.20159	-0.10469	0.62007	0.26701
9.19368	-0.11004	0.62666	0.26454
9.18617	-0.11301	0.63604	0.26281
9.17451	-0.10959	0.65084	0.25958
9.16142	-0.11894	0.65447	0.25789
9.15367	-0.12105	0.66332	0.25547
9.14506	-0.12118	0.67163	0.25413
9.13713	-0.12892	0.68113	0.25162
9.12299	-0.13268	0.68894	0.25074
9.11453	-0.12970	0.69758	0.24925
9.10392	-0.13715	0.70946	0.24652
9.09353	-0.13731	0.71743	0.24458
9.08287	-0.13458	0.72230	0.24349
9.07434	-0.13475	0.73533	0.24140
9.06414	-0.13567	0.74665	0.24052
9.05404	-0.14545	0.75440	0.23965
9.04541	-0.14805	0.76373	0.23758
9.03365	-0.15113	0.76356	0.23695
9.02384	-0.15426	0.77155	0.23543
9.01606	-0.16112	0.78062	0.23421
9.00554	-0.16580	0.77943	0.23454
8.99502	-0.16631	0.78656	0.23300
8.98405	-0.17499	0.78479	0.23334
8.97334	-0.17325	0.79117	0.23291
8.96680	-0.17516	0.79086	0.23263
8.95751	-0.18272	0.79342	0.23195
8.94523	-0.18528	0.79214	0.23222
8.93486	-0.19812	0.78595	0.23295
8.92695	-0.19501	0.79568	0.23231
8.91315	-0.20450	0.79200	0.23349
8.90493	-0.20692	0.79938	0.23300
8.89433	-0.20956	0.79908	0.23330
8.88323	-0.21468	0.78969	0.23422
8.87376	-0.22359	0.78655	0.23521
10.87958	0.00444	0.06563	0.44986
10.88274	-0.00105	0.06394	0.45030
10.89272	0.00050	0.06161	0.45262
10.90136	0.00425	0.05767	0.45302
10.91234	0.00475	0.06204	0.45281
10.92384	-0.00008	0.06087	0.45348
10.93403	0.00474	0.06391	0.45282
10.94448	-0.00709	0.06075	0.45425
10.95303	-0.00158	0.05943	0.45337
10.96268	-0.00019	0.06043	0.45397
10.97641	0.00012	0.06191	0.45251
10.98059	0.00483	0.06207	0.45264
10.99105	-0.00013	0.06331	0.45308
11.00273	-0.00600	0.06511	0.45217
11.01277	0.00418	0.07185	0.45014
