55.83592	-0.05210
55.83595	-0.05227
55.83598	-0.05243
55.83601	-0.05259
55.83604	-0.05259
55.83607	-0.05259
55.83611	-0.05275
55.83614	-0.05275
55.83617	-0.05275
55.83620	-0.05291
55.83623	-0.05291
55.83626	-0.05307
55.83629	-0.05307
55.83632	-0.05307
55.83636	-0.05307
55.83639	-0.05307
55.83642	-0.05323
55.83645	-0.05323
55.83648	-0.05323
55.83651	-0.05323
55.83654	-0.05323
55.83657	-0.05323
55.83661	-0.05323
55.83664	-0.05339
55.83667	-0.05339
55.83670	-0.05339
55.83673	-0.05339
55.83676	-0.05339
55.83679	-0.05339
55.83682	-0.05339
55.83686	-0.05339
55.83689	-0.05339
55.83692	-0.05355
55.83695	-0.05355
55.83698	-0.05355
55.83701	-0.05355
55.83704	-0.05355
55.83707	-0.05355
55.83711	-0.05355
55.83714	-0.05355
55.83717	-0.05372
55.83720	-0.05372
55.83723	-0.05372
55.83726	-0.05372
55.83729	-0.05372
55.83732	-0.05372
55.83736	-0.05372
55.83739	-0.05372
55.83742	-0.05372
55.83745	-0.05372
55.83748	-0.05372
55.83751	-0.05388
55.83754	-0.05388
55.83757	-0.05388
55.83761	-0.05388
55.83764	-0.05388
55.83767	-0.05388
55.83770	-0.05388
55.83773	-0.05388
55.83776	-0.05388
55.83779	-0.05404
55.83782	-0.05404
55.83786	-0.05404
55.83789	-0.05404
55.83792	-0.05404
55.83795	-0.05404
55.83798	-0.05404
55.83801	-0.05404
55.83804	-0.05404
55.83807	-0.05404
55.83811	-0.05404
55.83814	-0.05404
55.83817	-0.05404
55.83820	-0.05404
55.83823	-0.05404
55.83826	-0.05404
55.83829	-0.05404
55.83832	-0.05404
55.83836	-0.05404
55.83839	-0.05404
55.83842	-0.05420
55.83845	-0.05420
55.83848	-0.05420
55.83851	-0.05420
55.83854	-0.05420
55.83857	-0.05420
55.83861	-0.05420
55.83864	-0.05420
55.83867	-0.05420
55.83870	-0.05420
55.83873	-0.05420
55.83876	-0.05420
55.83879	-0.05436
55.83882	-0.05436
55.83886	-0.05436
55.83889	-0.05436
55.83892	-0.05436
55.83895	-0.05436
55.83898	-0.05436
55.83901	-0.05436
55.83904	-0.05436
55.83907	-0.05436
55.83911	-0.05436
55.83914	-0.05436
55.83917	-0.05436
55.83920	-0.05436
55.83923	-0.05436
55.83926	-0.05436
55.83929	-0.05436
55.83932	-0.05436
55.83936	-0.05436
55.83939	-0.05436
55.83942	-0.05436
55.83945	-0.05436
55.83948	-0.05436
55.83951	-0.05436
55.83954	-0.05436
55.83957	-0.05436
55.83961	-0.05436
55.83964	-0.05436
55.83967	-0.05436
55.83970	-0.05436
55.83973	-0.05436
55.83976	-0.05436
55.83979	-0.05436
55.83982	-0.05436
55.83986	-0.05436
55.83989	-0.05436
55.83992	-0.05436
55.83995	-0.05436
55.83998	-0.05436
55.84001	-0.05436
55.84004	-0.05436
55.84007	-0.05436
55.84011	-0.05436
55.84014	-0.05436
55.84017	-0.05436
55.84020	-0.05436
55.84023	-0.05436
55.84026	-0.05436
55.84029	-0.05436
55.84032	-0.05436
55.84036	-0.05436
55.84039	-0.05436
55.84042	-0.05436
55.84045	-0.05436
55.84048	-0.05436
55.84051	-0.05436
55.84054	-0.05436
55.84057	-0.05436
55.84061	-0.05436
55.84064	-0.05436
55.84067	-0.05436
55.84070	-0.05436
55.84073	-0.05436
55.84076	-0.05436
55.84079	-0.05436
55.84082	-0.05436
55.84086	-0.05436
55.84089	-0.05436
55.84092	-0.05436
55.84095	-0.05436
55.84098	-0.05436
55.84101	-0.05436
55.84104	-0.05436
55.84107	-0.05436
55.84111	-0.05436
55.84114	-0.05436
55.84117	-0.05436
55.84120	-0.05436
55.84123	-0.05436
