55.79771	-0.06564
55.79774	-0.06596
55.79777	-0.06612
55.79780	-0.06644
55.79783	-0.06644
55.79786	-0.06660
55.79789	-0.06660
55.79792	-0.06660
55.79796	-0.06660
55.79799	-0.06660
55.79802	-0.06660
55.79805	-0.06660
55.79808	-0.06660
55.79811	-0.06660
55.79814	-0.06660
55.79817	-0.06660
55.79821	-0.06676
55.79824	-0.06676
55.79827	-0.06676
55.79830	-0.06676
55.79833	-0.06692
55.79836	-0.06692
55.79839	-0.06692
55.79842	-0.06692
55.79846	-0.06692
55.79849	-0.06692
55.79852	-0.06692
55.79855	-0.06692
55.79858	-0.06692
55.79861	-0.06692
55.79864	-0.06692
55.79867	-0.06692
55.79871	-0.06692
55.79874	-0.06692
55.79877	-0.06692
55.79880	-0.06692
55.79883	-0.06692
55.79886	-0.06692
55.79889	-0.06692
55.79892	-0.06692
55.79896	-0.06692
55.79899	-0.06692
55.79902	-0.06692
55.79905	-0.06692
55.79908	-0.06692
55.79911	-0.06692
55.79914	-0.06692
55.79917	-0.06692
55.79921	-0.06692
55.79924	-0.06692
55.79927	-0.06692
55.79930	-0.06692
55.79933	-0.06692
55.79936	-0.06692
55.79939	-0.06692
55.79942	-0.06692
55.79946	-0.06692
55.79949	-0.06692
55.79952	-0.06692
55.79955	-0.06692
55.79958	-0.06692
55.79961	-0.06692
55.79964	-0.06692
55.79967	-0.06692
55.79971	-0.06692
55.79974	-0.06692
55.79977	-0.06692
55.79980	-0.06692
55.79983	-0.06692
55.79986	-0.06692
55.79989	-0.06692
55.79992	-0.06692
55.79996	-0.06692
55.79999	-0.06692
55.80002	-0.06692
55.80005	-0.06692
55.80008	-0.06692
55.80011	-0.06709
55.80014	-0.06709
55.80017	-0.06709
55.80021	-0.06709
55.80024	-0.06709
55.80027	-0.06709
55.80030	-0.06709
55.80033	-0.06709
55.80036	-0.06709
55.80039	-0.06709
55.80042	-0.06709
55.80046	-0.06709
55.80049	-0.06709
55.80052	-0.06709
55.80055	-0.06709
55.80058	-0.06709
55.80061	-0.06709
55.80064	-0.06709
55.80067	-0.06709
55.80071	-0.06709
55.80074	-0.06709
55.80077	-0.06709
55.80080	-0.06709
55.80083	-0.06709
55.80086	-0.06709
55.80089	-0.06709
55.80092	-0.06709
55.80096	-0.06709
55.80099	-0.06709
55.80102	-0.06709
55.80105	-0.06709
55.80108	-0.06709
55.80111	-0.06709
55.80114	-0.06725
55.80117	-0.06725
55.80121	-0.06725
55.80124	-0.06725
55.80127	-0.06725
55.80130	-0.06725
55.80133	-0.06725
55.80136	-0.06725
55.80139	-0.06725
55.80142	-0.06725
55.80146	-0.06725
55.80149	-0.06725
55.80152	-0.06725
55.80155	-0.06725
55.80158	-0.06725
55.80161	-0.06725
55.80164	-0.06725
55.80167	-0.06725
55.80171	-0.06741
55.80174	-0.06741
55.80177	-0.06741
55.80180	-0.06741
55.80183	-0.06741
55.80186	-0.06741
55.80189	-0.06741
55.80192	-0.06741
55.80196	-0.06741
55.80199	-0.06741
55.80202	-0.06741
55.80205	-0.06741
55.80208	-0.06741
55.80211	-0.06741
55.80214	-0.06741
55.80217	-0.06741
55.80221	-0.06741
55.80224	-0.06741
55.80227	-0.06741
55.80230	-0.06741
55.80233	-0.06741
55.80236	-0.06741
55.80239	-0.06741
55.80242	-0.06757
55.80246	-0.06757
55.80249	-0.06757
55.80252	-0.06757
55.80255	-0.06757
55.80258	-0.06757
55.80261	-0.06757
55.80264	-0.06757
55.80267	-0.06757
55.80271	-0.06757
55.80274	-0.06757
55.80277	-0.06757
55.80280	-0.06757
55.80283	-0.06757
55.80286	-0.06757
55.80289	-0.06757
55.80292	-0.06757
55.80296	-0.06757
55.80299	-0.06757
55.80302	-0.06757
55.80305	-0.06757
55.80308	-0.06757
55.80311	-0.06757
55.80314	-0.06757
55.80317	-0.06757
55.80321	-0.06757
55.80324	-0.06757
55.80327	-0.06757
55.80330	-0.06757
55.80333	-0.06757
55.80336	-0.06757
55.80339	-0.06757
55.80342	-0.06757
55.80346	-0.06757
55.80349	-0.06757
55.80352	-0.06757
55.80355	-0.06757
55.80358	-0.06757
55.80361	-0.06757
55.80364	-0.06757
55.80367	-0.06757
55.80371	-0.06757
55.80374	-0.06757
55.80377	-0.06757
55.80380	-0.06757
55.80383	-0.06757
55.80386	-0.06757
55.80389	-0.06757
55.80392	-0.06757
55.80396	-0.06757
55.80399	-0.06757
55.80402	-0.06757
55.80405	-0.06757
55.80408	-0.06757
55.80411	-0.06757
55.80414	-0.06757
55.80417	-0.06757
55.80421	-0.06757
55.80424	-0.06757
55.80427	-0.06757
55.80430	-0.06757
55.80433	-0.06757
55.80436	-0.06757
55.80439	-0.06757
55.80442	-0.06757
55.80446	-0.06757
55.80449	-0.06757
55.80452	-0.06757
55.80455	-0.06757
55.80458	-0.06757
55.80461	-0.06757
55.80464	-0.06757
55.80467	-0.06757
55.80471	-0.06757
55.80474	-0.06757
55.80477	-0.06757
55.80480	-0.06757
55.80483	-0.06757
55.80486	-0.06757
55.80489	-0.06757
55.80492	-0.06757
55.80496	-0.06757
55.80499	-0.06757
55.80502	-0.06757
55.80505	-0.06757
55.80508	-0.06757
55.80511	-0.06757
55.80514	-0.06757
55.80517	-0.06757
55.80521	-0.06757
55.80524	-0.06757
55.80527	-0.06757
55.80530	-0.06757
55.80533	-0.06757
55.80536	-0.06757
55.80539	-0.06757
55.80542	-0.06757
55.80546	-0.06757
55.80549	-0.06757
55.80552	-0.06757
55.80555	-0.06757
55.80558	-0.06757
55.80561	-0.06757
55.80564	-0.06757
55.80567	-0.06757
55.80571	-0.06757
55.80574	-0.06757
55.80577	-0.06757
55.80580	-0.06757
55.80583	-0.06757
55.80586	-0.06757
55.80589	-0.06757
55.80592	-0.06757
55.80596	-0.06757
55.80599	-0.06757
55.80602	-0.06757
55.80605	-0.06757
55.80608	-0.06757
55.80611	-0.06757
55.80614	-0.06757
55.80617	-0.06757
55.80621	-0.06757
55.80624	-0.06757
55.80627	-0.06757
55.80630	-0.06757
55.80633	-0.06757
55.80636	-0.06757
55.80639	-0.06757
55.80642	-0.06757
55.80646	-0.06757
55.80649	-0.06757
55.80652	-0.06757
55.80655	-0.06757
55.80658	-0.06757
55.80661	-0.06757
55.80664	-0.06757
55.80667	-0.06757
55.80671	-0.06757
55.80674	-0.06757
55.80677	-0.06757
55.80680	-0.06757
55.80683	-0.06757
55.80686	-0.06757
55.80689	-0.06757
55.80692	-0.06757
55.80696	-0.06757
55.80699	-0.06757
55.80702	-0.06757
55.80705	-0.06757
55.80708	-0.06757
55.80711	-0.06757
55.80714	-0.06757
55.80717	-0.06757
55.80721	-0.06757
55.80724	-0.06757
55.80727	-0.06757
55.80730	-0.06757
55.80733	-0.06757
55.80736	-0.06757
55.80739	-0.06757
55.80742	-0.06757
55.80746	-0.06757
55.80749	-0.06757
55.80752	-0.06757
55.80755	-0.06757
55.80758	-0.06757
55.80761	-0.06757
55.80764	-0.06757
55.80767	-0.06757
55.80771	-0.06757
55.80774	-0.06757
55.80777	-0.06757
55.80780	-0.06757
55.80783	-0.06757
55.80786	-0.06757
55.80789	-0.06757
55.80792	-0.06757
55.80796	-0.06757
55.80799	-0.06757
55.80802	-0.06757
55.80805	-0.06757
55.80808	-0.06757
55.80811	-0.06757
55.80814	-0.06757
55.80817	-0.06757
55.80821	-0.06757
55.80824	-0.06757
55.80827	-0.06757
55.80830	-0.06757
55.80833	-0.06757
55.80836	-0.06757
55.80839	-0.06757
55.80842	-0.06757
55.80846	-0.06757
55.80849	-0.06757
55.80852	-0.06757
55.80855	-0.06757
55.80858	-0.06757
55.80861	-0.06757
55.80864	-0.06757
55.80867	-0.06757
55.80871	-0.06757
55.80874	-0.06757
55.80877	-0.06757
55.80880	-0.06757
55.80883	-0.06757
55.80886	-0.06757
55.80889	-0.06757
55.80892	-0.06757
55.80896	-0.06757
55.80899	-0.06757
55.80902	-0.06757
55.80905	-0.06757
55.80908	-0.06757
55.80911	-0.06757
55.80914	-0.06757
55.80917	-0.06757
55.80921	-0.06757
55.80924	-0.06757
55.80927	-0.06757
55.80930	-0.06757
55.80933	-0.06757
55.80936	-0.06757
55.80939	-0.06757
55.80942	-0.06757
55.80946	-0.06757
55.80949	-0.06757
55.80952	-0.06757
55.80955	-0.06757
55.80958	-0.06757
55.80961	-0.06757
55.80964	-0.06757
55.80967	-0.06757
55.80971	-0.06757
55.80974	-0.06757
55.80977	-0.06757
55.80980	-0.06757
55.80983	-0.06757
55.80986	-0.06757
55.80989	-0.06757
55.80992	-0.06757
55.80996	-0.06757
55.80999	-0.06757
55.81002	-0.06757
55.81005	-0.06757
55.81008	-0.06757
55.81011	-0.06757
55.81014	-0.06757
55.81017	-0.06757
55.81021	-0.06757
55.81024	-0.06757
55.81027	-0.06757
55.81030	-0.06757
55.81033	-0.06757
55.81036	-0.06757
55.81039	-0.06757
55.81042	-0.06757
55.81046	-0.06757
55.81049	-0.06757
55.81052	-0.06757
55.81055	-0.06757
55.81058	-0.06757
55.81061	-0.06757
55.81064	-0.06757
55.81067	-0.06757
55.81071	-0.06757
55.81074	-0.06757
55.81077	-0.06757
55.81080	-0.06757
55.81083	-0.06757
55.81086	-0.06757
55.81089	-0.06757
55.81092	-0.06757
55.81096	-0.06757
55.81099	-0.06757
55.81102	-0.06757
55.81105	-0.06757
55.81108	-0.06757
55.81111	-0.06757
55.81114	-0.06757
55.81117	-0.06757
55.81121	-0.06757
55.81124	-0.06757
55.81127	-0.06757
55.81130	-0.06757
55.81133	-0.06757
55.81136	-0.06757
55.81139	-0.06757
55.81142	-0.06757
55.81146	-0.06757
55.81149	-0.06757
55.81152	-0.06757
55.81155	-0.06757
55.81158	-0.06757
55.81161	-0.06757
55.81164	-0.06757
55.81167	-0.06757
55.81171	-0.06757
55.81174	-0.06757
55.81177	-0.06757
55.81180	-0.06757
55.81183	-0.06757
55.81186	-0.06757
55.81189	-0.06757
55.81192	-0.06757
55.81196	-0.06757
55.81199	-0.06757
55.81202	-0.06757
55.81205	-0.06757
55.81208	-0.06757
55.81211	-0.06757
55.81214	-0.06757
55.81217	-0.06757
55.81221	-0.06757
55.81224	-0.06757
55.81227	-0.06757
55.81230	-0.06757
55.81233	-0.06757
55.81236	-0.06757
55.81239	-0.06757
55.81242	-0.06757
55.81246	-0.06757
55.81249	-0.06757
55.81252	-0.06757
55.81255	-0.06757
55.81258	-0.06757
55.81261	-0.06757
55.81264	-0.06757
55.81267	-0.06757
55.81271	-0.06757
55.81274	-0.06757
55.81277	-0.06757
55.81280	-0.06757
55.81283	-0.06757
55.81286	-0.06757
55.81289	-0.06757
55.81292	-0.06757
55.81296	-0.06757
55.81299	-0.06757
55.81302	-0.06757
55.81305	-0.06757
55.81308	-0.06757
55.81311	-0.06757
55.81314	-0.06757
55.81317	-0.06757
55.81321	-0.06757
55.81324	-0.06757
55.81327	-0.06757
55.81330	-0.06757
55.81333	-0.06757
55.81336	-0.06757
55.81339	-0.06757
55.81342	-0.06757
55.81346	-0.06757
55.81349	-0.06757
55.81352	-0.06757
55.81355	-0.06757
55.81358	-0.06757
55.81361	-0.06757
55.81364	-0.06757
55.81367	-0.06757
55.81371	-0.06757
55.81374	-0.06757
55.81377	-0.06757
55.81380	-0.06757
55.81383	-0.06757
55.81386	-0.06757
55.81389	-0.06757
55.81392	-0.06757
55.81396	-0.06757
55.81399	-0.06757
55.81402	-0.06757
55.81405	-0.06757
55.81408	-0.06757
