-1073.882154	-3.956174	1077.500950	3.553389	0.000000
-1078.229685	-3.809031	1088.703940	4.553389	0.000000
-1081.504113	-3.967329	1096.961592	5.553389	0.000000
-1084.495889	-4.207900	1103.447594	6.553389	0.000000
-1085.922326	-4.898411	1108.770441	7.553389	0.000000
-1090.202704	-4.775972	1113.281225	8.553389	0.000000
-1092.499501	-5.224122	1117.198594	9.553389	0.000000
-1094.162043	-5.858708	1120.666761	10.553389	0.000000
-1098.024772	-5.861912	1123.785204	11.553389	0.000000
-1100.730082	-6.201621	1126.625065	12.553389	0.000000
-1104.922427	-6.112218	1129.238741	13.553389	0.000000
-1105.820114	-6.983755	1131.665798	14.553389	0.000000
-1108.127720	-7.449362	1133.936743	15.553389	0.000000
-1110.115234	-8.012512	1136.075528	16.553389	0.000000
-1112.905733	-8.343505	1138.101259	17.553389	0.000000
-1114.648137	-8.987081	1140.029384	18.553389	0.000000
-1117.729390	-9.238363	1141.872550	19.553389	0.000000
-1119.715179	-9.817791	1143.641221	20.553389	0.000000
-1120.376511	-10.797871	1145.344143	21.553389	0.000000
-1122.945936	-11.212309	1146.988688	22.553389	0.000000
-1126.035867	-11.473576	1148.581121	23.553389	0.000000
-1127.086198	-12.352756	1150.126803	24.553389	0.000000
-1129.120890	-12.940177	1151.630355	25.553389	0.000000
-1131.479723	-13.433000	1153.095782	26.553389	0.000000
-1132.515895	-14.333626	1154.526575	27.553389	0.000000
-1134.213837	-15.037638	1155.925794	28.553389	0.000000
-1135.142621	-15.983794	1157.296133	29.553389	0.000000
-1136.670154	-16.751448	1158.639975	30.553389	0.000000
-1138.619530	-17.393878	1159.959438	31.553389	0.000000
-1139.063331	-18.509620	1161.256407	32.553389	0.000000
-1141.483424	-19.015393	1162.532571	33.553389	0.000000
-1142.569152	-19.943222	1163.789448	34.553389	0.000000
-1143.451924	-20.941864	1165.028402	35.553389	0.000000
-1145.644487	-21.532632	1166.250669	36.553389	0.000000
-1147.570233	-22.212329	1167.457366	37.553389	0.000000
-1150.354644	-22.622749	1168.649511	38.553389	0.000000
-1150.971729	-23.728865	1169.828028	39.553389	0.000000
-1150.006878	-25.351038	1170.993764	40.553389	0.000000
-1150.850360	-26.401867	1172.147491	41.553389	0.000000
-1153.894904	-26.746148	1173.289920	42.553389	0.000000
-1153.600725	-28.178428	1174.421703	43.553389	0.000000
-1154.958429	-29.080918	1175.543441	44.553389	0.000000
-1155.425231	-30.281796	1176.655688	45.553389	0.000000
-1156.256534	-31.370431	1177.758957	46.553389	0.000000
-1159.201857	-31.767419	1178.853722	47.553389	0.000000
-1159.173996	-33.152609	1179.940423	48.553389	0.000000
-1162.405082	-33.461916	1181.019469	49.553389	0.000000
-1162.676189	-34.761315	1182.091241	50.553389	0.000000
-1163.237797	-35.972194	1183.156093	51.553389	0.000000
-1164.414508	-36.983283	1184.214356	52.553389	0.000000
-1166.324613	-37.752810	1185.266339	53.553389	0.000000
-1167.667285	-38.718962	1186.312331	54.553389	0.000000
-1168.844827	-39.747384	1187.352603	55.553389	0.000000
-1169.105457	-41.095209	1188.387408	56.553389	0.000000
-1171.888807	-41.585942	1189.416987	57.553389	0.000000
-1171.921319	-43.025853	1190.441562	58.553389	0.000000
-1175.261767	-43.331898	1191.461344	59.553389	0.000000
-1177.896065	-43.883773	1192.476533	60.553389	0.000000
-1178.170700	-45.258507	1193.487315	61.553389	0.000000
-1180.148710	-46.047086	1194.493867	62.553389	0.000000
-1180.173763	-47.523702	1195.496357	63.553389	0.000000
-1181.469420	-48.562419	1196.494943	64.553389	0.000000
-1185.034374	-48.807385	1197.489773	65.553389	0.000000
-1185.517745	-50.141783	1198.480989	66.553389	0.000000
-1186.662338	-51.249624	1199.468727	67.553389	0.000000
-1189.599470	-51.725278	1200.453112	68.553389	0.000000
-1190.159236	-53.051603	1201.434266	69.553389	0.000000
-1193.175048	-53.505598	1202.412304	70.553389	0.000000
-1194.272384	-54.650442	1203.387336	71.553389	0.000000
-1196.753464	-55.302670	1204.359464	72.553389	0.000000
-1198.893590	-56.081314	1205.328788	73.553389	0.000000
-1200.469962	-57.067372	1206.295403	74.553389	0.000000
-1200.407114	-58.654277	1207.259399	75.553389	0.000000
-1204.660060	-58.676535	1208.220860	76.553389	0.000000
-1207.077429	-59.369211	1209.179870	77.553389	0.000000
-1208.838640	-60.304757	1210.136506	78.553389	0.000000
-1211.865258	-60.780681	1211.090843	79.553389	0.000000
-1215.378538	-61.079483	1212.042953	80.553389	0.000000
-1219.815826	-61.040017	1212.992905	81.553389	0.000000
-1222.340839	-61.705227	1213.940763	82.553389	0.000000
-1226.023393	-61.945997	1214.886591	83.553389	0.000000
-1228.593274	-62.599274	1215.830449	84.553389	0.000000
-1231.408453	-63.164645	1216.772395	85.553389	0.000000
-1235.756757	-63.162388	1217.712484	86.553389	0.000000
-1238.098876	-63.907284	1218.650769	87.553389	0.000000
-1241.939281	-64.096123	1219.587301	88.553389	0.000000
-1247.096738	-63.794758	1220.522129	89.553389	0.000000
-1250.783372	-64.042234	0.000000	0.000000	0.000000
-1254.562141	-64.256703	0.000000	0.000000	0.000000
-1257.776318	-64.683430	0.000000	0.000000	0.000000
-1262.283319	-64.626924	0.000000	0.000000	0.000000
-1266.818306	-64.559892	0.000000	0.000000	0.000000
-1270.607968	-64.773791	0.000000	0.000000	0.000000
-1275.011337	-64.757209	0.000000	0.000000	0.000000
-1284.643097	-62.773896	0.000000	0.000000	0.000000
-1288.972506	-62.783875	0.000000	0.000000	0.000000
-1291.519118	-63.466319	0.000000	0.000000	0.000000
-1295.401951	-63.646521	0.000000	0.000000	0.000000
-1299.001542	-63.935025	0.000000	0.000000	0.000000
-1302.647801	-64.206698	0.000000	0.000000	0.000000
-1306.579851	-64.371501	0.000000	0.000000	0.000000
-1309.805087	-64.805144	0.000000	0.000000	0.000000
-1315.419834	-64.332396	0.000000	0.000000	0.000000
-1318.701679	-64.746197	0.000000	0.000000	0.000000
-1324.066913	-64.368286	0.000000	0.000000	0.000000
-1327.942099	-64.557638	0.000000	0.000000	0.000000
-1331.335402	-64.932180	0.000000	0.000000	0.000000
-1334.847227	-65.262448	0.000000	0.000000	0.000000
-1340.097768	-64.928774	0.000000	0.000000	0.000000
-1344.581860	-64.888102	0.000000	0.000000	0.000000
-1349.111250	-64.830761	0.000000	0.000000	0.000000
-1352.764679	-65.109516	0.000000	0.000000	0.000000
-1358.711856	-64.508598	0.000000	0.000000	0.000000
-1362.586919	-64.703076	0.000000	0.000000	0.000000
-1366.184121	-65.005716	0.000000	0.000000	0.000000
-1371.039546	-64.824283	0.000000	0.000000	0.000000
-1375.711838	-64.713906	0.000000	0.000000	0.000000
-1380.210343	-64.670430	0.000000	0.000000	0.000000
-1383.547851	-65.076193	0.000000	0.000000	0.000000
-1387.401454	-65.283278	0.000000	0.000000	0.000000
-1391.715325	-65.313269	0.000000	0.000000	0.000000
-1396.959054	-64.982889	0.000000	0.000000	0.000000
-1401.334044	-64.989715	0.000000	0.000000	0.000000
-1405.139019	-65.217953	0.000000	0.000000	0.000000
-1408.796536	-65.504806	0.000000	0.000000	0.000000
-1413.099233	-65.541103	0.000000	0.000000	0.000000
-1417.043905	-65.717765	0.000000	0.000000	0.000000
-1421.554888	-65.673843	0.000000	0.000000	0.000000
-1425.143103	-65.991003	0.000000	0.000000	0.000000
-1429.775275	-65.900610	0.000000	0.000000	0.000000
-1434.232089	-65.879427	0.000000	0.000000	0.000000
-1438.954864	-65.754048	0.000000	0.000000	0.000000
-1442.901279	-65.933537	0.000000	0.000000	0.000000
-1446.610237	-66.206617	0.000000	0.000000	0.000000
-1450.675384	-66.341034	0.000000	0.000000	0.000000
-1455.382353	-66.223240	0.000000	0.000000	0.000000
-1458.823221	-66.604488	0.000000	0.000000	0.000000
-1463.141451	-66.640644	0.000000	0.000000	0.000000
-1468.657092	-66.205253	0.000000	0.000000	0.000000
-1472.102466	-66.586431	0.000000	0.000000	0.000000
-1476.869651	-66.446685	0.000000	0.000000	0.000000
-1481.039093	-66.543116	0.000000	0.000000	0.000000
-1485.459250	-66.541189	0.000000	0.000000	0.000000
-1490.183496	-66.418755	0.000000	0.000000	0.000000
-1493.594119	-66.817843	0.000000	0.000000	0.000000
-1498.719508	-66.536853	0.000000	0.000000	0.000000
-1502.180986	-66.917279	0.000000	0.000000	0.000000
-1507.533849	-66.546102	0.000000	0.000000	0.000000
-1512.295189	-66.410518	0.000000	0.000000	0.000000
-1515.423242	-66.925266	0.000000	0.000000	0.000000
-1519.653957	-67.002013	0.000000	0.000000	0.000000
-1524.223539	-66.943586	0.000000	0.000000	0.000000
-1528.521863	-66.994150	0.000000	0.000000	0.000000
